DATA;CHUVA (mm);NÍVEL (m);CHUVA CORRIGIDA;NÍVEL CORRIGIDO;COMENTARIOS CHUVA;COMENTARIOS NÍVEL
8/11/2019 06:15;0;1,14;0;1,14;;
8/11/2019 06:30;0;1,14;0;1,14;;
8/11/2019 06:45;0;1,14;0;1,14;;
8/11/2019 07:00;0;1,14;0;1,14;;
8/11/2019 07:15;0;1,14;0;1,14;;
8/11/2019 07:30;0;1,14;0;1,14;;
8/11/2019 07:45;0;1,14;0;1,14;;
8/11/2019 08:00;0;1,14;0;1,14;;
8/11/2019 08:15;0;1,14;0;1,14;;
8/11/2019 08:30;0;1,14;0;1,14;;
8/11/2019 08:45;0;1,14;0;1,14;;
8/11/2019 09:00;0;1,14;0;1,14;;
8/11/2019 09:15;0;1,14;0;1,14;;
8/11/2019 09:30;0;1,14;0;1,14;;
8/11/2019 09:45;0;1,14;0;1,14;;
8/11/2019 10:00;0;1,13;0;1,13;;
8/11/2019 10:15;0;1,13;0;1,13;;
8/11/2019 10:30;0;1,13;0;1,13;;
8/11/2019 10:45;0;1,13;0;1,13;;
8/11/2019 11:00;0;1,13;0;1,13;;
8/11/2019 11:15;0;1,13;0;1,13;;
8/11/2019 11:30;0;1,13;0;1,13;;
8/11/2019 11:45;0;1,13;0;1,13;;
8/11/2019 12:00;0;1,13;0;1,13;;
8/11/2019 12:15;0;1,13;0;1,13;;
8/11/2019 12:30;0;1,13;0;1,13;;
8/11/2019 12:45;0;1,13;0;1,13;;
8/11/2019 13:00;0;1,13;0;1,13;;
8/11/2019 13:15;0;1,13;0;1,13;;
8/11/2019 13:30;0;1,13;0;1,13;;
8/11/2019 13:45;0;1,14;0;1,14;;
8/11/2019 14:00;0;1,14;0;1,14;;
8/11/2019 14:15;0;1,14;0;1,14;;
8/11/2019 14:30;0;1,14;0;1,14;;
8/11/2019 14:45;0;1,14;0;1,14;;
8/11/2019 15:00;0;1,14;0;1,14;;
8/11/2019 15:15;0;1,14;0;1,14;;
8/11/2019 15:30;0;1,14;0;1,14;;
8/11/2019 15:45;0;1,14;0;1,14;;
8/11/2019 16:00;0;1,14;0;1,14;;
8/11/2019 16:15;0;1,14;0;1,14;;
8/11/2019 16:30;0;1,14;0;1,14;;
8/11/2019 16:45;0;1,14;0;1,14;;
8/11/2019 17:00;0;1,14;0;1,14;;
8/11/2019 17:15;0;1,14;0;1,14;;
8/11/2019 17:30;0;1,14;0;1,14;;
8/11/2019 17:45;0;1,14;0;1,14;;
8/11/2019 18:00;0;1,14;0;1,14;;
8/11/2019 18:15;0;1,14;0;1,14;;
8/11/2019 18:30;0;1,14;0;1,14;;
8/11/2019 18:45;0;1,14;0;1,14;;
8/11/2019 19:00;0;1,14;0;1,14;;
8/11/2019 19:15;0;1,14;0;1,14;;
8/11/2019 19:30;0;1,14;0;1,14;;
8/11/2019 19:45;0;1,14;0;1,14;;
8/11/2019 20:00;0;1,14;0;1,14;;
8/11/2019 20:15;0;1,14;0;1,14;;
8/11/2019 20:30;0;1,14;0;1,14;;
8/11/2019 20:45;0;1,14;0;1,14;;
8/11/2019 21:00;0;1,14;0;1,14;;
8/11/2019 21:15;0;1,14;0;1,14;;
8/11/2019 21:30;0;1,15;0;1,15;;
8/11/2019 21:45;0;1,15;0;1,15;;
8/11/2019 22:00;0;1,15;0;1,15;;
8/11/2019 22:15;0;1,15;0;1,15;;
8/11/2019 22:30;0;1,15;0;1,15;;
8/11/2019 22:45;0;1,15;0;1,15;;
8/11/2019 23:00;0,2;1,15;0,2;1,15;;
8/11/2019 23:15;0;1,15;0;1,15;;
8/11/2019 23:30;0;1,15;0;1,15;;
8/11/2019 23:45;0;1,15;0;1,15;;
9/11/2019 00:00;0;1,15;0;1,15;;
9/11/2019 00:15;;;0;1,15;Preenchido; Preenchido 
9/11/2019 00:30;;;0;1,15;Preenchido; Preenchido 
9/11/2019 00:45;;;0;1,15;Preenchido; Preenchido 
9/11/2019 01:00;;;0;1,15;Preenchido; Preenchido 
9/11/2019 01:15;;;0;1,15;Preenchido; Preenchido 
9/11/2019 01:30;;;0;1,15;Preenchido; Preenchido 
9/11/2019 01:45;;;0;1,15;Preenchido; Preenchido 
9/11/2019 02:00;;;0;1,15;Preenchido; Preenchido 
9/11/2019 02:15;;;0;1,14;Preenchido; Preenchido 
9/11/2019 02:30;;;0;1,14;Preenchido; Preenchido 
9/11/2019 02:45;;;0;1,14;Preenchido; Preenchido 
9/11/2019 03:00;;;0;1,14;Preenchido; Preenchido 
9/11/2019 03:15;;;0;1,14;Preenchido; Preenchido 
9/11/2019 03:30;;;0;1,14;Preenchido; Preenchido 
9/11/2019 03:45;;;0;1,14;Preenchido; Preenchido 
9/11/2019 04:00;;;0;1,14;Preenchido; Preenchido 
9/11/2019 04:15;0;1,14;0;1,14;;
9/11/2019 04:30;;;0;1,14;Preenchido; Preenchido 
9/11/2019 04:45;;;0;1,14;Preenchido; Preenchido 
9/11/2019 05:00;;;0;1,14;Preenchido; Preenchido 
9/11/2019 05:15;;;0;1,14;Preenchido; Preenchido 
9/11/2019 05:30;;;0;1,14;Preenchido; Preenchido 
9/11/2019 05:45;;;0;1,14;Preenchido; Preenchido 
9/11/2019 06:00;;;0;1,14;Preenchido; Preenchido 
9/11/2019 06:15;0;1,14;0;1,14;;
9/11/2019 06:30;0;1,14;0;1,14;;
9/11/2019 06:45;0;1,14;0;1,14;;
9/11/2019 07:00;0;1,14;0;1,14;;
9/11/2019 07:15;0;1,14;0;1,14;;
9/11/2019 07:30;0;1,14;0;1,14;;
9/11/2019 07:45;0;1,14;0;1,14;;
9/11/2019 08:00;;1,14;0;1,14;Preenchido;
9/11/2019 08:15;;;0;1,14;Preenchido; Preenchido 
9/11/2019 08:30;;;0;1,14;Preenchido; Preenchido 
9/11/2019 08:45;;;0;1,14;Preenchido; Preenchido 
9/11/2019 09:00;;;0;1,14;Preenchido; Preenchido 
9/11/2019 09:15;;;0;1,14;Preenchido; Preenchido 
9/11/2019 09:30;;;0;1,14;Preenchido; Preenchido 
9/11/2019 09:45;;;0;1,14;Preenchido; Preenchido 
9/11/2019 10:00;;;0;1,14;Preenchido; Preenchido 
9/11/2019 10:15;;;0;1,13;Preenchido; Preenchido 
9/11/2019 10:30;;;0;1,13;Preenchido; Preenchido 
9/11/2019 10:45;;;0;1,13;Preenchido; Preenchido 
9/11/2019 11:00;;;0;1,13;Preenchido; Preenchido 
9/11/2019 11:15;;;0;1,13;Preenchido; Preenchido 
9/11/2019 11:30;;;0;1,13;Preenchido; Preenchido 
9/11/2019 11:45;;;0;1,13;Preenchido; Preenchido 
9/11/2019 12:00;;;0;1,13;Preenchido; Preenchido 
9/11/2019 12:15;0;1,13;0;1,13;;
9/11/2019 12:30;0;1,13;0;1,13;;
9/11/2019 12:45;0;1,13;0;1,13;;
9/11/2019 13:00;0;1,13;0;1,13;;
9/11/2019 13:15;0;1,13;0;1,13;;
9/11/2019 13:30;0;1,13;0;1,13;;
9/11/2019 13:45;0;1,13;0;1,13;;
9/11/2019 14:00;0;1,14;0;1,14;;
9/11/2019 14:15;0;1,14;0;1,14;;
9/11/2019 14:30;0;1,14;0;1,14;;
9/11/2019 14:45;0;1,14;0;1,14;;
9/11/2019 15:00;0;1,14;0;1,14;;
9/11/2019 15:15;0;1,14;0;1,14;;
9/11/2019 15:30;0;1,14;0;1,14;;
9/11/2019 15:45;0;1,14;0;1,14;;
9/11/2019 16:00;0;1,14;0;1,14;;
9/11/2019 16:15;0;1,14;0;1,14;;
9/11/2019 16:30;0;1,14;0;1,14;;
9/11/2019 16:45;0;1,14;0;1,14;;
9/11/2019 17:00;0;1,14;0;1,14;;
9/11/2019 17:15;0,6;1,14;0,6;1,14;;
9/11/2019 17:30;6,8;1,15;6,8;1,15;;
9/11/2019 17:45;1,6;1,15;1,6;1,15;;
9/11/2019 18:00;0,4;1,15;0,4;1,15;;
9/11/2019 18:15;0;1,15;0;1,15;;
9/11/2019 18:30;0;1,15;0;1,15;;
9/11/2019 18:45;0;1,15;0;1,15;;
9/11/2019 19:00;0;1,15;0;1,15;;
9/11/2019 19:15;0;1,15;0;1,15;;
9/11/2019 19:30;0;1,15;0;1,15;;
9/11/2019 19:45;0;1,15;0;1,15;;
9/11/2019 20:00;0;1,15;0;1,15;;
9/11/2019 20:15;0;1,16;0;1,16;;
9/11/2019 20:30;0;1,16;0;1,16;;
9/11/2019 20:45;0;1,16;0;1,16;;
9/11/2019 21:00;0;1,16;0;1,16;;
9/11/2019 21:15;0;1,16;0;1,16;;
9/11/2019 21:30;0;1,17;0;1,17;;
9/11/2019 21:45;0;1,17;0;1,17;;
9/11/2019 22:00;0;1,18;0;1,18;;
9/11/2019 22:15;0;1,18;0;1,18;;
9/11/2019 22:30;0;1,19;0;1,19;;
9/11/2019 22:45;0;1,19;0;1,19;;
9/11/2019 23:00;0;1,19;0;1,19;;
9/11/2019 23:15;0;1,2;0;1,20;;
9/11/2019 23:30;0;1,2;0;1,20;;
9/11/2019 23:45;0;1,2;0;1,20;;
10/11/2019 00:00;0;1,19;0;1,19;;
10/11/2019 00:15;0;1,19;0;1,19;;
10/11/2019 00:30;0;1,19;0;1,19;;
10/11/2019 00:45;0;1,19;0;1,19;;
10/11/2019 01:00;0;1,18;0;1,18;;
10/11/2019 01:15;0;1,18;0;1,18;;
10/11/2019 01:30;0;1,18;0;1,18;;
10/11/2019 01:45;0;1,17;0;1,17;;
10/11/2019 02:00;0;1,17;0;1,17;;
10/11/2019 02:15;0;1,17;0;1,17;;
10/11/2019 02:30;0;1,17;0;1,17;;
10/11/2019 02:45;0;1,17;0;1,17;;
10/11/2019 03:00;0;1,16;0;1,16;;
10/11/2019 03:15;0;1,16;0;1,16;;
10/11/2019 03:30;0;1,16;0;1,16;;
10/11/2019 03:45;0;1,16;0;1,16;;
10/11/2019 04:00;0;1,16;0;1,16;;
10/11/2019 04:15;0;1,16;0;1,16;;
10/11/2019 04:30;0;1,16;0;1,16;;
10/11/2019 04:45;0;1,16;0;1,16;;
10/11/2019 05:00;0;1,16;0;1,16;;
10/11/2019 05:15;0;1,16;0;1,16;;
10/11/2019 05:30;0;1,16;0;1,16;;
10/11/2019 05:45;0;1,16;0;1,16;;
10/11/2019 06:00;0;1,15;0;1,15;;
10/11/2019 06:15;0;1,15;0;1,15;;
10/11/2019 06:30;0;1,15;0;1,15;;
10/11/2019 06:45;0;1,15;0;1,15;;
10/11/2019 07:00;0;1,15;0;1,15;;
10/11/2019 07:15;0;1,15;0;1,15;;
10/11/2019 07:30;0;1,15;0;1,15;;
10/11/2019 07:45;0;1,15;0;1,15;;
10/11/2019 08:00;0;1,15;0;1,15;;
10/11/2019 08:15;0;1,15;0;1,15;;
10/11/2019 08:30;0;1,15;0;1,15;;
10/11/2019 08:45;0;1,15;0;1,15;;
10/11/2019 09:00;0;1,15;0;1,15;;
10/11/2019 09:15;0;1,15;0;1,15;;
10/11/2019 09:30;0;1,15;0;1,15;;
10/11/2019 09:45;0;1,15;0;1,15;;
10/11/2019 10:00;0;1,14;0;1,14;;
10/11/2019 10:15;0;1,14;0;1,14;;
10/11/2019 10:30;0;1,14;0;1,14;;
10/11/2019 10:45;0;1,14;0;1,14;;
10/11/2019 11:00;0;1,14;0;1,14;;
10/11/2019 11:15;0;1,14;0;1,14;;
10/11/2019 11:30;0;1,14;0;1,14;;
10/11/2019 11:45;0;1,14;0;1,14;;
10/11/2019 12:00;0;1,14;0;1,14;;
10/11/2019 12:15;0;1,14;0;1,14;;
10/11/2019 12:30;0;1,14;0;1,14;;
10/11/2019 12:45;0;1,14;0;1,14;;
10/11/2019 13:00;0;1,14;0;1,14;;
10/11/2019 13:15;0;1,14;0;1,14;;
10/11/2019 13:30;0;1,14;0;1,14;;
10/11/2019 13:45;0;1,14;0;1,14;;
10/11/2019 14:00;0;1,14;0;1,14;;
10/11/2019 14:15;0;1,14;0;1,14;;
10/11/2019 14:30;0;1,14;0;1,14;;
10/11/2019 14:45;0;1,14;0;1,14;;
10/11/2019 15:00;0;1,14;0;1,14;;
10/11/2019 15:15;;;0;1,14;Preenchido; Preenchido 
10/11/2019 15:30;;;0;1,14;Preenchido; Preenchido 
10/11/2019 15:45;;;0;1,14;Preenchido; Preenchido 
10/11/2019 16:00;;;0;1,14;Preenchido; Preenchido 
10/11/2019 16:15;;;0;1,14;Preenchido; Preenchido 
10/11/2019 16:30;;;0;1,14;Preenchido; Preenchido 
10/11/2019 16:45;;;0;1,15;Preenchido; Preenchido 
10/11/2019 17:00;;;0;1,15;Preenchido; Preenchido 
10/11/2019 17:15;;;0;1,15;Preenchido; Preenchido 
10/11/2019 17:30;;;0;1,15;Preenchido; Preenchido 
10/11/2019 17:45;;;0;1,15;Preenchido; Preenchido 
10/11/2019 18:00;;;0;1,15;Preenchido; Preenchido 
10/11/2019 18:15;0;1,15;0;1,15;;
10/11/2019 18:30;0;1,15;0;1,15;;
10/11/2019 18:45;0;1,15;0;1,15;;
10/11/2019 19:00;0;1,15;0;1,15;;
10/11/2019 19:15;0;1,15;0;1,15;;
10/11/2019 19:30;0;1,15;0;1,15;;
10/11/2019 19:45;0;1,15;0;1,15;;
10/11/2019 20:00;0;1,15;0;1,15;;
10/11/2019 20:15;0;1,15;0;1,15;;
10/11/2019 20:30;0;1,15;0;1,15;;
10/11/2019 20:45;0;1,15;0;1,15;;
10/11/2019 21:00;0;1,15;0;1,15;;
10/11/2019 21:15;0;1,15;0;1,15;;
10/11/2019 21:30;0;1,15;0;1,15;;
10/11/2019 21:45;;;0;1,15;Preenchido; Preenchido 
10/11/2019 22:00;;;0;1,15;Preenchido; Preenchido 
10/11/2019 22:15;;;0;1,15;Preenchido; Preenchido 
10/11/2019 22:30;;;0;1,15;Preenchido; Preenchido 
10/11/2019 22:45;;;0;1,15;Preenchido; Preenchido 
10/11/2019 23:00;;;0;1,15;Preenchido; Preenchido 
10/11/2019 23:15;;;0;1,15;Preenchido; Preenchido 
10/11/2019 23:30;;;0;1,15;Preenchido; Preenchido 
10/11/2019 23:45;;;0;1,15;Preenchido; Preenchido 
11/11/2019 00:00;0;1,15;0;1,15;;
11/11/2019 00:15;0;1,15;0;1,15;;
11/11/2019 00:30;0;1,15;0;1,15;;
11/11/2019 00:45;0;1,15;0;1,15;;
11/11/2019 01:00;0;1,15;0;1,15;;
11/11/2019 01:15;0;1,15;0;1,15;;
11/11/2019 01:30;0;1,15;0;1,15;;
11/11/2019 01:45;0;1,15;0;1,15;;
11/11/2019 02:00;0;1,15;0;1,15;;
11/11/2019 02:15;0;1,15;0;1,15;;
11/11/2019 02:30;0;1,15;0;1,15;;
11/11/2019 02:45;0;1,15;0;1,15;;
11/11/2019 03:00;0;1,15;0;1,15;;
11/11/2019 03:15;0;1,15;0;1,15;;
11/11/2019 03:30;0;1,15;0;1,15;;
11/11/2019 03:45;0;1,14;0;1,14;;
11/11/2019 04:00;0;1,14;0;1,14;;
11/11/2019 04:15;0;1,14;0;1,14;;
11/11/2019 04:30;0;1,14;0;1,14;;
11/11/2019 04:45;0;1,14;0;1,14;;
11/11/2019 05:00;0;1,14;0;1,14;;
11/11/2019 05:15;0;1,14;0;1,14;;
11/11/2019 05:30;0;1,14;0;1,14;;
11/11/2019 05:45;0;1,14;0;1,14;;
11/11/2019 06:00;0;1,14;0;1,14;;
11/11/2019 06:15;0;1,14;0;1,14;;
11/11/2019 06:30;0;1,14;0;1,14;;
11/11/2019 06:45;0;1,14;0;1,14;;
11/11/2019 07:00;0;1,14;0;1,14;;
11/11/2019 07:15;0;1,14;0;1,14;;
11/11/2019 07:30;0;1,14;0;1,14;;
11/11/2019 07:45;0;1,14;0;1,14;;
11/11/2019 08:00;0;1,14;0;1,14;;
11/11/2019 08:15;0;1,14;0;1,14;;
11/11/2019 08:30;0;1,14;0;1,14;;
11/11/2019 08:45;0;1,14;0;1,14;;
11/11/2019 09:00;0;1,13;0;1,13;;
11/11/2019 09:15;0;1,13;0;1,13;;
11/11/2019 09:30;;1,13;0;1,13;Preenchido;
11/11/2019 09:45;;;0;1,13;Preenchido; Preenchido 
11/11/2019 10:00;;;0;1,13;Preenchido; Preenchido 
11/11/2019 10:15;;;0;1,13;Preenchido; Preenchido 
11/11/2019 10:30;;;0;1,13;Preenchido; Preenchido 
11/11/2019 10:45;;;0;1,13;Preenchido; Preenchido 
11/11/2019 11:00;;;0;1,13;Preenchido; Preenchido 
11/11/2019 11:15;;;0;1,13;Preenchido; Preenchido 
11/11/2019 11:30;;;0;1,13;Preenchido; Preenchido 
11/11/2019 11:45;;;0;1,13;Preenchido; Preenchido 
11/11/2019 12:00;0;1,13;0;1,13;;
11/11/2019 12:15;0;1,13;0;1,13;;
11/11/2019 12:30;0;1,13;0;1,13;;
11/11/2019 12:45;0;1,13;0;1,13;;
11/11/2019 13:00;0;1,13;0;1,13;;
11/11/2019 13:15;0;1,13;0;1,13;;
11/11/2019 13:30;0;1,13;0;1,13;;
11/11/2019 13:45;0;1,13;0;1,13;;
11/11/2019 14:00;0,4;1,13;0,4;1,13;;
11/11/2019 14:15;0;1,13;0;1,13;;
11/11/2019 14:30;0;1,14;0;1,14;;
11/11/2019 14:45;0;1,13;0;1,13;;
11/11/2019 15:00;0,2;1,13;0,2;1,13;;
11/11/2019 15:15;8,8;1,14;8,8;1,14;;
11/11/2019 15:30;15;1,17;15;1,17;;
11/11/2019 15:45;0,6;1,17;0,6;1,17;;
11/11/2019 16:00;1,4;1,17;1,4;1,17;;
11/11/2019 16:15;1,6;1,17;1,6;1,17;;
11/11/2019 16:30;1,6;1,22;1,6;1,22;;
11/11/2019 16:45;0;1,41;0;1,41;;
11/11/2019 17:00;0,2;1,54;0,2;1,54;;
11/11/2019 17:15;0,8;1,64;0,8;1,64;;
11/11/2019 17:30;0,6;1,72;0,6;1,72;;
11/11/2019 17:45;0;1,76;0;1,76;;
11/11/2019 18:00;0;1,78;0;1,78;;
11/11/2019 18:15;0;1,78;0;1,78;;
11/11/2019 18:30;0;1,75;0;1,75;;
11/11/2019 18:45;0;1,71;0;1,71;;
11/11/2019 19:00;0,8;1,66;0,8;1,66;;
11/11/2019 19:15;1,2;1,61;1,2;1,61;;
11/11/2019 19:30;0,2;1,56;0,2;1,56;;
11/11/2019 19:45;0,4;1,52;0,4;1,52;;
11/11/2019 20:00;;1,52;;1,52;;
11/11/2019 20:15;;;;1,50;; Preenchido 
11/11/2019 20:30;;;;1,48;; Preenchido 
11/11/2019 20:45;;;;1,45;; Preenchido 
11/11/2019 21:00;1;1,43;1;1,43;Chuva acumulada no intervalo de falha;
11/11/2019 21:15;;;;1,44;; Preenchido 
11/11/2019 21:30;;;;1,44;; Preenchido 
11/11/2019 21:45;;;;1,45;; Preenchido 
11/11/2019 22:00;;;;1,46;; Preenchido 
11/11/2019 22:15;;;;1,46;; Preenchido 
11/11/2019 22:30;;;;1,47;; Preenchido 
11/11/2019 22:45;;;;1,48;; Preenchido 
11/11/2019 23:00;;;;1,49;; Preenchido 
11/11/2019 23:15;;;;1,49;; Preenchido 
11/11/2019 23:30;;;;1,50;; Preenchido 
11/11/2019 23:45;;;;1,51;; Preenchido 
12/11/2019 00:00;;;;1,51;; Preenchido 
12/11/2019 00:15;1,2;1,52;1,2;1,52;Chuva acumulada no intervalo de falha;
12/11/2019 00:30;0;1,52;0;1,52;;
12/11/2019 00:45;0,8;1,51;0,8;1,51;;
12/11/2019 01:00;0,8;1,51;0,8;1,51;;
12/11/2019 01:15;0,6;1,51;0,6;1,51;;
12/11/2019 01:30;0;1,51;0;1,51;;
12/11/2019 01:45;0,2;1,51;0,2;1,51;;
12/11/2019 02:00;0,8;1,52;0,8;1,52;;
12/11/2019 02:15;0;1,52;0;1,52;;
12/11/2019 02:30;0;1,53;0;1,53;;
12/11/2019 02:45;0,2;1,54;0,2;1,54;;
12/11/2019 03:00;0;1,54;0;1,54;;
12/11/2019 03:15;0;1,55;0;1,55;;
12/11/2019 03:30;0,2;1,56;0,2;1,56;;
12/11/2019 03:45;0,2;1,56;0,2;1,56;;
12/11/2019 04:00;0,4;1,57;0,4;1,57;;
12/11/2019 04:15;0,2;1,57;0,2;1,57;;
12/11/2019 04:30;0;1,57;0;1,57;;
12/11/2019 04:45;0;1,57;0;1,57;;
12/11/2019 05:00;0,4;1,57;0,4;1,57;;
12/11/2019 05:15;;;;1,57;; Preenchido 
12/11/2019 05:30;;;;1,56;; Preenchido 
12/11/2019 05:45;;;;1,56;; Preenchido 
12/11/2019 06:00;1,8;1,55;1,8;1,55;Chuva acumulada no intervalo de falha;
12/11/2019 06:15;0,6;1,55;0,6;1,55;;
12/11/2019 06:30;0,6;1,54;0,6;1,54;;
12/11/2019 06:45;0,2;1,54;0,2;1,54;;
12/11/2019 07:00;0,6;1,53;0,6;1,53;;
12/11/2019 07:15;0,6;1,53;0,6;1,53;;
12/11/2019 07:30;0;1,52;0;1,52;;
12/11/2019 07:45;0,4;1,51;0,4;1,51;;
12/11/2019 08:00;0,2;1,51;0,2;1,51;;
12/11/2019 08:15;0;1,51;0;1,51;;
12/11/2019 08:30;0,2;1,51;0,2;1,51;;
12/11/2019 08:45;;1,51;;1,51;;
12/11/2019 09:00;;;;1,51;; Preenchido 
12/11/2019 09:15;;;;1,51;; Preenchido 
12/11/2019 09:30;;;;1,51;; Preenchido 
12/11/2019 09:45;;;;1,51;; Preenchido 
12/11/2019 10:00;;;;1,51;; Preenchido 
12/11/2019 10:15;;;;1,51;; Preenchido 
12/11/2019 10:30;;;;1,51;; Preenchido 
12/11/2019 10:45;;;;1,51;; Preenchido 
12/11/2019 11:00;;;;1,51;; Preenchido 
12/11/2019 11:15;;;;1,51;; Preenchido 
12/11/2019 11:30;;;;1,51;; Preenchido 
12/11/2019 11:45;;;;1,51;; Preenchido 
12/11/2019 12:00;;;;1,51;; Preenchido 
12/11/2019 12:15;1,2;1,51;1,2;1,51;Chuva acumulada no intervalo de falha;
12/11/2019 12:30;0;1,51;0;1,51;;
12/11/2019 12:45;0;1,51;0;1,51;;
12/11/2019 13:00;0;1,5;0;1,50;;
12/11/2019 13:15;0;1,5;0;1,50;;
12/11/2019 13:30;0;1,5;0;1,50;;
12/11/2019 13:45;0;1,5;0;1,50;;
12/11/2019 14:00;0;1,49;0;1,49;;
12/11/2019 14:15;0;1,49;0;1,49;;
12/11/2019 14:30;0;1,49;0;1,49;;
12/11/2019 14:45;0;1,48;0;1,48;;
12/11/2019 15:00;0;1,47;0;1,47;;
12/11/2019 15:15;0;1,47;0;1,47;;
12/11/2019 15:30;0;1,46;0;1,46;;
12/11/2019 15:45;0;1,46;0;1,46;;
12/11/2019 16:00;0;1,46;0;1,46;;
12/11/2019 16:15;0;1,45;0;1,45;;
12/11/2019 16:30;0;1,45;0;1,45;;
12/11/2019 16:45;0;1,44;0;1,44;;
12/11/2019 17:00;0,6;1,44;0,6;1,44;;
12/11/2019 17:15;0,2;1,43;0,2;1,43;;
12/11/2019 17:30;0;1,43;0;1,43;;
12/11/2019 17:45;0;1,43;0;1,43;;
12/11/2019 18:00;0,2;1,43;0,2;1,43;;
12/11/2019 18:15;0;1,42;0;1,42;;
12/11/2019 18:30;0,2;1,42;0,2;1,42;;
12/11/2019 18:45;0;1,42;0;1,42;;
12/11/2019 19:00;0;1,41;0;1,41;;
12/11/2019 19:15;0;1,41;0;1,41;;
12/11/2019 19:30;0,2;1,42;0,2;1,42;;
12/11/2019 19:45;0;1,42;0;1,42;;
12/11/2019 20:00;0;1,43;0;1,43;;
12/11/2019 20:15;0;1,44;0;1,44;;
12/11/2019 20:30;0,2;1,45;0,2;1,45;;
12/11/2019 20:45;0,4;1,46;0,4;1,46;;
12/11/2019 21:00;0,2;1,47;0,2;1,47;;
12/11/2019 21:15;;;;1,48;; Preenchido 
12/11/2019 21:30;0,4;1,5;0,4;1,50;Chuva acumulada no intervalo de falha;
12/11/2019 21:45;0,4;1,5;0,4;1,50;;
12/11/2019 22:00;0,2;1,51;0,2;1,51;;
12/11/2019 22:15;;1,51;;1,51;;
12/11/2019 22:30;;;;1,52;; Preenchido 
12/11/2019 22:45;;;;1,52;; Preenchido 
12/11/2019 23:00;;;;1,53;; Preenchido 
12/11/2019 23:15;;;;1,54;; Preenchido 
12/11/2019 23:30;;;;1,55;; Preenchido 
12/11/2019 23:45;;;;1,55;; Preenchido 
13/11/2019 00:00;0,4;1,56;0,4;1,56;Chuva acumulada no intervalo de falha;
13/11/2019 00:15;0;1,57;0;1,57;;
13/11/2019 00:30;0;1,58;0;1,58;;
13/11/2019 00:45;0;1,6;0;1,60;;
13/11/2019 01:00;;;;1,60;; Preenchido 
13/11/2019 01:15;;;;1,60;; Preenchido 
13/11/2019 01:30;;;;1,60;; Preenchido 
13/11/2019 01:45;;;;1,60;; Preenchido 
13/11/2019 02:00;;;;1,59;; Preenchido 
13/11/2019 02:15;;;;1,59;; Preenchido 
13/11/2019 02:30;;;;1,59;; Preenchido 
13/11/2019 02:45;;;;1,59;; Preenchido 
13/11/2019 03:00;;;;1,59;; Preenchido 
13/11/2019 03:15;0,2;1,59;0,2;1,59;Chuva acumulada no intervalo de falha;
13/11/2019 03:30;0,2;1,58;0,2;1,58;;
13/11/2019 03:45;0;1,58;0;1,58;;
13/11/2019 04:00;0;1,57;0;1,57;;
13/11/2019 04:15;0;1,56;0;1,56;;
13/11/2019 04:30;0;1,55;0;1,55;;
13/11/2019 04:45;0;1,54;0;1,54;;
13/11/2019 05:00;0;1,54;0;1,54;;
13/11/2019 05:15;;;0;1,54;Preenchido; Preenchido 
13/11/2019 05:30;;;0;1,53;Preenchido; Preenchido 
13/11/2019 05:45;;;0;1,53;Preenchido; Preenchido 
13/11/2019 06:00;0;1,52;0;1,52;;
13/11/2019 06:15;0;1,51;0;1,51;;
13/11/2019 06:30;0;1,51;0;1,51;;
13/11/2019 06:45;0;1,51;0;1,51;;
13/11/2019 07:00;0;1,51;0;1,51;;
13/11/2019 07:15;0;1,51;0;1,51;;
13/11/2019 07:30;0;1,5;0;1,50;;
13/11/2019 07:45;0;1,49;0;1,49;;
13/11/2019 08:00;0;1,49;0;1,49;;
13/11/2019 08:15;0;1,48;0;1,48;;
13/11/2019 08:30;0;1,47;0;1,47;;
13/11/2019 08:45;0;1,46;0;1,46;;
13/11/2019 09:00;0;1,45;0;1,45;;
13/11/2019 09:15;0;1,44;0;1,44;;
13/11/2019 09:30;0;1,43;0;1,43;;
13/11/2019 09:45;0;1,43;0;1,43;;
13/11/2019 10:00;0;1,42;0;1,42;;
13/11/2019 10:15;0;1,42;0;1,42;;
13/11/2019 10:30;0;1,41;0;1,41;;
13/11/2019 10:45;;;0;1,41;Preenchido; Preenchido 
13/11/2019 11:00;;;0;1,40;Preenchido; Preenchido 
13/11/2019 11:15;0;1,4;0;1,40;;
13/11/2019 11:30;;;0;1,40;Preenchido; Preenchido 
13/11/2019 11:45;0;1,4;0;1,40;;
13/11/2019 12:00;0;1,4;0;1,40;;
13/11/2019 12:15;0;1,4;0;1,40;;
13/11/2019 12:30;0;1,4;0;1,40;;
13/11/2019 12:45;0;1,4;0;1,40;;
13/11/2019 13:00;0;1,4;0;1,40;;
13/11/2019 13:15;0;1,39;0;1,39;;
13/11/2019 13:30;0;1,39;0;1,39;;
13/11/2019 13:45;0;1,39;0;1,39;;
13/11/2019 14:00;0;1,39;0;1,39;;
13/11/2019 14:15;;;0;1,39;Preenchido; Preenchido 
13/11/2019 14:30;0;1,39;0;1,39;;
13/11/2019 14:45;;1,39;0;1,39;Preenchido;
13/11/2019 15:00;;;0;1,39;Preenchido; Preenchido 
13/11/2019 15:15;;;0;1,38;Preenchido; Preenchido 
13/11/2019 15:30;;;0;1,38;Preenchido; Preenchido 
13/11/2019 15:45;;;0;1,38;Preenchido; Preenchido 
